source_model,sample_index,image_name,condition,selected_common_patches,clean_route_gradient_cosine,view_cosine_to_raw_mean,view_sign_agreement,view_effective_rank
pit_b_224,1,ILSVRC2012_val_00031410.JPEG,random,7,0.30067795515060425,0.5349985361099243,0.6783515214920044,7.3812737464904785
pit_b_224,2,ILSVRC2012_val_00031472.JPEG,random,7,0.1700325310230255,0.445113867521286,0.6533777713775635,8.134060859680176
pit_b_224,3,ILSVRC2012_val_00031495.JPEG,random,7,0.48398223519325256,0.57368004322052,0.6627839803695679,6.084258556365967
pit_b_224,4,ILSVRC2012_val_00031548.JPEG,random,7,0.0477919802069664,0.4733385145664215,0.6681321859359741,8.80347728729248
pit_b_224,5,ILSVRC2012_val_00031586.JPEG,random,7,0.10164374858140945,0.4687986969947815,0.6683081984519958,12.66771125793457
pit_b_224,6,ILSVRC2012_val_00031588.JPEG,random,7,0.11714014410972595,0.4597013592720032,0.6736078858375549,11.335860252380371
pit_b_224,7,ILSVRC2012_val_00031593.JPEG,random,7,-0.11572176218032837,0.5236803889274597,0.6773108839988708,8.676621437072754
pit_b_224,8,ILSVRC2012_val_00031629.JPEG,random,7,0.154663547873497,0.5004487037658691,0.6684978604316711,9.395535469055176
pit_b_224,9,ILSVRC2012_val_00031647.JPEG,random,7,0.1876830756664276,0.5261813402175903,0.6796124577522278,8.135891914367676
pit_b_224,10,ILSVRC2012_val_00031670.JPEG,random,7,0.4248872697353363,0.5475117564201355,0.7004796266555786,7.747662544250488
pit_b_224,11,ILSVRC2012_val_00031686.JPEG,random,7,0.4030776023864746,0.5359821319580078,0.683742880821228,7.535703182220459
pit_b_224,12,ILSVRC2012_val_00031762.JPEG,random,7,0.48246270418167114,0.6550289988517761,0.7173123955726624,4.578573703765869
pit_b_224,13,ILSVRC2012_val_00031783.JPEG,random,7,0.7701044082641602,0.6325544118881226,0.7060224413871765,4.752481937408447
pit_b_224,14,ILSVRC2012_val_00031785.JPEG,random,7,0.3124881386756897,0.5096580386161804,0.6911352276802063,9.978075981140137
pit_b_224,15,ILSVRC2012_val_00031789.JPEG,random,7,0.6631860733032227,0.5761348605155945,0.6880676746368408,6.911677837371826
pit_b_224,16,ILSVRC2012_val_00031922.JPEG,random,7,0.01800708845257759,0.5293819308280945,0.6769524812698364,8.07887077331543
pit_b_224,17,ILSVRC2012_val_00031927.JPEG,random,7,0.3886839747428894,0.5216043591499329,0.6771926283836365,8.160185813903809
